Código,Descrição,Divisão,Carga de Incêndio,Descrição original
F-25-3,Serviços de alimentação para eventos e recepções - bufê,F-8,300,Serviços de alimentação para eventos e recepções - bufê
F-26-0,Cantinas - serviços de alimentação privativos,F-8,300,
F-26-1,"- serviços de alimentação privativos, Cantinas",F-8,300,Cantinas - serviços de alimentação privativos
F-26-2,"Cantinas, - serviços de alimentação privativos",F-8,300,Cantinas - serviços de alimentação privativos
F-26-3,Cantinas - serviços de alimentação privativos,F-8,300,Cantinas - serviços de alimentação privativos
F-27-0,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,F-8,300,
F-27-1,"de alimentos preparados preponderantemente para consumo domiciliar, Fornecimento",F-8,300,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
F-27-2,"Fornecimento, de alimentos preparados preponderantemente para consumo domiciliar",F-8,300,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
F-27-3,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,F-8,300,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
F-28-0,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",F-9,500,
F-28-1,"de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental, Atividades",F-9,500,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
F-28-2,"Atividades, de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",F-9,500,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
F-28-3,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",F-9,500,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
F-29-0,Parques de diversão e parques temáticos,F-9,500,
F-29-1,"de diversão e parques temáticos, Parques",F-9,500,Parques de diversão e parques temáticos
F-29-2,"Parques, de diversão e parques temáticos",F-9,500,Parques de diversão e parques temáticos
F-29-3,Parques de diversão e parques temáticos,F-9,500,Parques de diversão e parques temáticos
F-30-0,Exposição de objetos e animais,F-10,Anexo B ou C,
F-30-1,"de objetos e animais, Exposição",F-10,Anexo B ou C,Exposição de objetos e animais
F-30-2,"Exposição, de objetos e animais",F-10,Anexo B ou C,Exposição de objetos e animais
F-30-3,Exposição de objetos e animais,F-10,Anexo B ou C,Exposição de objetos e animais
F-31-0,Casas de festas e eventos,F-6,600,
F-31-1,"de festas e eventos, Casas",F-6,600,Casas de festas e eventos
F-31-2,"Casas, de festas e eventos",F-6,600,Casas de festas e eventos
F-31-3,Casas de festas e eventos,F-6,600,Casas de festas e eventos
F-32-0,Exploração de jogos de azar e apostas não especificados anteriormente,F-6,600,
F-32-1,"de jogos de azar e apostas não especificados anteriormente, Exploração",F-6,600,Exploração de jogos de azar e apostas não especificados anteriormente
F-32-2,"Exploração, de jogos de azar e apostas não especificados anteriormente",F-6,600,Exploração de jogos de azar e apostas não especificados anteriormente
F-32-3,Exploração de jogos de azar e apostas não especificados anteriormente,F-6,600,Exploração de jogos de azar e apostas não especificados anteriormente
F-33-0,"Clubes sociais, esportivos e similares",F-6,600,
F-33-1,"sociais, esportivos e similares, Clubes",F-6,600,"Clubes sociais, esportivos e similares"
F-33-2,"Clubes, sociais, esportivos e similares",F-6,600,"Clubes sociais, esportivos e similares"
F-33-3,"Clubes sociais, esportivos e similares",F-6,600,"Clubes sociais, esportivos e similares"
F-34-0,Exploração de boliches,F-6,600,
F-34-1,"de boliches, Exploração",F-6,600,Exploração de boliches
F-34-2,"Exploração, de boliches",F-6,600,Exploração de boliches
F-34-3,Exploração de boliches,F-6,600,Exploração de boliches
F-35-0,"Exploração de jogos de sinuca, bilhar e similares",F-6,600,
F-35-1,"de jogos de sinuca, bilhar e similares, Exploração",F-6,600,"Exploração de jogos de sinuca, bilhar e similares"
F-35-2,"Exploração, de jogos de sinuca, bilhar e similares",F-6,600,"Exploração de jogos de sinuca, bilhar e similares"
F-35-3,"Exploração de jogos de sinuca, bilhar e similares",F-6,600,"Exploração de jogos de sinuca, bilhar e similares"
F-36-0,Exploração de jogos eletrônicos recreativos,F-6,600,
F-36-1,"de jogos eletrônicos recreativos, Exploração",F-6,600,Exploração de jogos eletrônicos recreativos
F-36-2,"Exploração, de jogos eletrônicos recreativos",F-6,600,Exploração de jogos eletrônicos recreativos
F-36-3,Exploração de jogos eletrônicos recreativos,F-6,600,Exploração de jogos eletrônicos recreativos
F-37-0,Outras atividades de recreação e lazer não especificadas anteriormente,F-6,600,
F-37-1,"atividades de recreação e lazer não especificadas anteriormente, Outras",F-6,600,Outras atividades de recreação e lazer não especificadas anteriormente
F-37-2,"Outras, atividades de recreação e lazer não especificadas anteriormente",F-6,600,Outras atividades de recreação e lazer não especificadas anteriormente
F-37-3,Outras atividades de recreação e lazer não especificadas anteriormente,F-6,600,Outras atividades de recreação e lazer não especificadas anteriormente
G-01-0,Estacionamento de veículos,G-1/G-2,300,
G-01-1,"de veículos, Estacionamento",G-1/G-2,300,Estacionamento de veículos
G-01-2,"Estacionamento, de veículos",G-1/G-2,300,Estacionamento de veículos
G-01-3,Estacionamento de veículos,G-1/G-2,300,Estacionamento de veículos
G-02-0,Comércio varejista de combustíveis para veículos automotores,G-3,300,
G-02-1,"varejista de combustíveis para veículos automotores, Comércio",G-3,300,Comércio varejista de combustíveis para veículos automotores
G-02-2,"Comércio, varejista de combustíveis para veículos automotores",G-3,300,Comércio varejista de combustíveis para veículos automotores
G-02-3,Comércio varejista de combustíveis para veículos automotores,G-3,300,Comércio varejista de combustíveis para veículos automotores
G-03-0,Manutenção e reparação de tratores agrícolas,G-4,300,
G-03-1,"e reparação de tratores agrícolas, Manutenção",G-4,300,Manutenção e reparação de tratores agrícolas
G-03-2,"Manutenção, e reparação de tratores agrícolas",G-4,300,Manutenção e reparação de tratores agrícolas
G-03-3,Manutenção e reparação de tratores agrícolas,G-4,300,Manutenção e reparação de tratores agrícolas
G-04-0,"Manutenção e reparação de tratores, exceto agrícolas",G-4,300,
G-04-1,"e reparação de tratores, exceto agrícolas, Manutenção",G-4,300,"Manutenção e reparação de tratores, exceto agrícolas"
G-04-2,"Manutenção, e reparação de tratores, exceto agrícolas",G-4,300,"Manutenção e reparação de tratores, exceto agrícolas"
G-04-3,"Manutenção e reparação de tratores, exceto agrícolas",G-4,300,"Manutenção e reparação de tratores, exceto agrícolas"
G-05-0,Manutenção e reparação de veículos ferroviários,G-4,300,
G-05-1,"e reparação de veículos ferroviários, Manutenção",G-4,300,Manutenção e reparação de veículos ferroviários
G-05-2,"Manutenção, e reparação de veículos ferroviários",G-4,300,Manutenção e reparação de veículos ferroviários
G-05-3,Manutenção e reparação de veículos ferroviários,G-4,300,Manutenção e reparação de veículos ferroviários
G-06-0,Manutenção de aeronaves na pista,G-4,300,
G-06-1,"de aeronaves na pista, Manutenção",G-4,300,Manutenção de aeronaves na pista
G-06-2,"Manutenção, de aeronaves na pista",G-4,300,Manutenção de aeronaves na pista
G-06-3,Manutenção de aeronaves na pista,G-4,300,Manutenção de aeronaves na pista
G-07-0,Manutenção e reparação de embarcações e estruturas flutuantes,G-4,300,
G-07-1,"e reparação de embarcações e estruturas flutuantes, Manutenção",G-4,300,Manutenção e reparação de embarcações e estruturas flutuantes
G-07-2,"Manutenção, e reparação de embarcações e estruturas flutuantes",G-4,300,Manutenção e reparação de embarcações e estruturas flutuantes
G-07-3,Manutenção e reparação de embarcações e estruturas flutuantes,G-4,300,Manutenção e reparação de embarcações e estruturas flutuantes
G-08-0,Manutenção e reparação de embarcações para esporte e lazer,G-4,300,
G-08-1,"e reparação de embarcações para esporte e lazer, Manutenção",G-4,300,Manutenção e reparação de embarcações para esporte e lazer
G-08-2,"Manutenção, e reparação de embarcações para esporte e lazer",G-4,300,Manutenção e reparação de embarcações para esporte e lazer
G-08-3,Manutenção e reparação de embarcações para esporte e lazer,G-4,300,Manutenção e reparação de embarcações para esporte e lazer
G-09-0,Serviços de manutenção e reparação mecânica de veículos automotores,G-4,300,
G-09-1,"de manutenção e reparação mecânica de veículos automotores, Serviços",G-4,300,Serviços de manutenção e reparação mecânica de veículos automotores
G-09-2,"Serviços, de manutenção e reparação mecânica de veículos automotores",G-4,300,Serviços de manutenção e reparação mecânica de veículos automotores
G-09-3,Serviços de manutenção e reparação mecânica de veículos automotores,G-4,300,Serviços de manutenção e reparação mecânica de veículos automotores
G-10-0,"Serviços de lavagem, lubrificação e polimento de veículos automotores",G-4,300,
G-10-1,"de lavagem, lubrificação e polimento de veículos automotores, Serviços",G-4,300,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
G-10-2,"Serviços, de lavagem, lubrificação e polimento de veículos automotores",G-4,300,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
G-10-3,"Serviços de lavagem, lubrificação e polimento de veículos automotores",G-4,300,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
G-11-0,Serviços de borracharia para veículos automotores,G-4,300,
G-11-1,"de borracharia para veículos automotores, Serviços",G-4,300,Serviços de borracharia para veículos automotores
G-11-2,"Serviços, de borracharia para veículos automotores",G-4,300,Serviços de borracharia para veículos automotores
G-11-3,Serviços de borracharia para veículos automotores,G-4,300,Serviços de borracharia para veículos automotores
G-12-0,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores",G-4,300,
G-12-1,"de instalação, manutenção e reparação de acessórios para veículos automotores, Serviços",G-4,300,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores"
G-12-2,"Serviços, de instalação, manutenção e reparação de acessórios para veículos automotores",G-4,300,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores"
G-12-3,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores",G-4,300,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores"
G-13-0,Serviço de capotaria,G-4,300,
G-13-1,"de capotaria, Serviço",G-4,300,Serviço de capotaria
G-13-2,"Serviço, de capotaria",G-4,300,Serviço de capotaria
G-13-3,Serviço de capotaria,G-4,300,Serviço de capotaria
G-14-0,Manutenção e reparação de motocicletas e motonetas,G-4,300,
G-14-1,"e reparação de motocicletas e motonetas, Manutenção",G-4,300,Manutenção e reparação de motocicletas e motonetas
G-14-2,"Manutenção, e reparação de motocicletas e motonetas",G-4,300,Manutenção e reparação de motocicletas e motonetas
G-14-3,Manutenção e reparação de motocicletas e motonetas,G-4,300,Manutenção e reparação de motocicletas e motonetas
G-15-0,"Reparação de bicicletas, triciclos e outros veículos não motorizados",G-4,300,
G-15-1,"de bicicletas, triciclos e outros veículos não motorizados, Reparação",G-4,300,"Reparação de bicicletas, triciclos e outros veículos não motorizados"
G-15-2,"Reparação, de bicicletas, triciclos e outros veículos não motorizados",G-4,300,"Reparação de bicicletas, triciclos e outros veículos não motorizados"
G-15-3,"Reparação de bicicletas, triciclos e outros veículos não motorizados",G-4,300,"Reparação de bicicletas, triciclos e outros veículos não motorizados"
G-16-0,"Manutenção, reparação e abrigo de aeronaves, exceto a manutenção na pista",G-5,900,
G-16-1,"reparação e abrigo de aeronaves, exceto a manutenção na pista, Manutenção,",G-5,900,"Manutenção, reparação e abrigo de aeronaves, exceto a manutenção na pista"
G-16-2,"Manutenção,, reparação e abrigo de aeronaves, exceto a manutenção na pista",G-5,900,"Manutenção, reparação e abrigo de aeronaves, exceto a manutenção na pista"
G-16-3,"Manutenção, reparação e abrigo de aeronaves, exceto a manutenção na pista",G-5,900,"Manutenção, reparação e abrigo de aeronaves, exceto a manutenção na pista"
H-00-0,Atividades veterinárias,H-1,300,
H-01-1,"veterinárias, Atividades",H-1,300,Atividades veterinárias
H-02-2,"Atividades, veterinárias",H-1,300,Atividades veterinárias
H-03-3,Atividades veterinárias,H-1,300,Atividades veterinárias
H-04-0,Clínicas e residências geriátricas,H-2,300,
